"Bonne suite, dans la continuité parfaite du premier. Ce n'était pas facile d'en faire un film, mais le pari est réussi: des effets spéciaux parfaits, un Jim Carrey dans son jus, mais sans aucune vulgarités ou violence, chose rare dans les productions américaines aujourd'hui.Un bon moment pour toute la famille. Et vivement le 3...","4,0"
Sonic 2 n'est pas aussi réussi que le premier film mais reste un divertissement familial de bonne facture grâce à des personnages attachants et un festival de grimaces et de folie signé Jim Carrey.Critique vidéo : https://youtu.be/_ZgK9uQLpHc,"3,0"
"Après un premier volet qui ne laissait présager rien de bon, mais qui ne s'était pas avéré catastrophique pour autant, ""Sonic 2 le film"" est une suite plutôt dans la même veine que son prédécesseur. Globalement, vous pouvez passer un bon moment si vous ne recherchez qu'à vous divertir. Pour surfer sur la vague du premier film, les producteurs ont eu l'idée de développer davantage l'univers du hérisson bleu en y intégrant des personnages comme Knuckles ou Tails. Une idée louable et qui fera certainement plaisir aux fans, mais qui montre ses limites. En effet, ces personnages sont certes intéressants à voir à l'écran, mais ils n'apporteront rien de très intéressant. Tails est très anecdotique, quant à Knuckles, le ton très léger du projet le rend plus ridicule qu'autre chose. Encore une fois, donc, tout est très tourné vers la légèreté pour pouvoir s'adresser à un jeune public. Mais ici, on est allé bien plus loin dans ce style-là, notamment en offrant une place encore plus importante à Jim Carrey. L'acteur est en roue libre, on sent clairement l'envie de vouloir lui faire faire ce qu'il veut. Une idée louable mais bien trop mince pour réussir à tenir tout un film, car pour le reste, le scénario ne propose pas grand-chose de particulier. Tout le développement de Sonic n'aura rien de nouveau et ira chercher dans les pires clichés du genre, tout en laissant complètement de côté toute sa relation avec Tom. Je comprends l'idée, cela permet de renforcer son émancipation, mais du coup, ce dernier ne sert quasiment à rien, il n'intervient qu'à la toute fin. On sent bien que ce n'était pas l'intérêt central des scénaristiques. Donc, clairement, on sent un film qui se laisse un peu trop aller sur certains points et qui pourrait même décevoir les fans du premier par ce choix. C'est toujours divertissant et le rendu visuel fonctionne encore, mais c'est encore plus cliché que le premier volet, lui-même déjà très cliché. Pour conclure, une suite pas vraiment intéressante.","2,5"
"Très très bon divertissement pour toute la famille, captivant, drôle , de l'action de l'émotion , des effets spéciaux réussi, une belle réussite","4,0"
Film qui suis parfaitement le 1 grans fan de Jim Carrey je le retrouve délirant et farfelues je le trouve mieux développé que 1 et les personnes sont plus attachant l'arrivée de Tails rajoute vraiment de l'humour a ce film je conseille ce film 2h a rigoler et plein d'action le film prend pas du temps a ce lancer,"5,0"
"Une suite qui fait le travail, avec les 4 personnages principaux du jeux vidéo réunis. Jim Carrey est toujours en forme.","3,0"
"Fan de Sonic depuis tout petit, j'adorais courir grâce à celui-ci. Je regardais Sonic X quand j'étais gosse et je jouais à des jeux tels que Sonic Heroes ou Sonic Riders, même récemment j'ai terminé Sonic Forces sur la Switch. Alors quand j'ai appris que celui-ci allait sortir en film, j'avais hâte! Le 2 était super! Mes parties préférées sont le combat Sonic et Knuckles, la transformation en Super Sonic et le teaser à la fin sur le projet Shadow!","4,5"
"Bonne suite, dans la continuité parfaite du premier. Ce n'était pas facile d'en faire un film, mais le pari est réussi: des effets spéciaux parfaits, un Jim Carrey dans son jus, mais sans aucune vulgarités ou violence, chose rare dans les productions américaines aujourd'hui.Un bon moment pour toute la famille. Et vivement le 3...","4,0"
Sonic 2 n'est pas aussi réussi que le premier film mais reste un divertissement familial de bonne facture grâce à des personnages attachants et un festival de grimaces et de folie signé Jim Carrey.Critique vidéo : https://youtu.be/_ZgK9uQLpHc,"3,0"
"Après un premier volet qui ne laissait présager rien de bon, mais qui ne s'était pas avéré catastrophique pour autant, ""Sonic 2 le film"" est une suite plutôt dans la même veine que son prédécesseur. Globalement, vous pouvez passer un bon moment si vous ne recherchez qu'à vous divertir. Pour surfer sur la vague du premier film, les producteurs ont eu l'idée de développer davantage l'univers du hérisson bleu en y intégrant des personnages comme Knuckles ou Tails. Une idée louable et qui fera certainement plaisir aux fans, mais qui montre ses limites. En effet, ces personnages sont certes intéressants à voir à l'écran, mais ils n'apporteront rien de très intéressant. Tails est très anecdotique, quant à Knuckles, le ton très léger du projet le rend plus ridicule qu'autre chose. Encore une fois, donc, tout est très tourné vers la légèreté pour pouvoir s'adresser à un jeune public. Mais ici, on est allé bien plus loin dans ce style-là, notamment en offrant une place encore plus importante à Jim Carrey. L'acteur est en roue libre, on sent clairement l'envie de vouloir lui faire faire ce qu'il veut. Une idée louable mais bien trop mince pour réussir à tenir tout un film, car pour le reste, le scénario ne propose pas grand-chose de particulier. Tout le développement de Sonic n'aura rien de nouveau et ira chercher dans les pires clichés du genre, tout en laissant complètement de côté toute sa relation avec Tom. Je comprends l'idée, cela permet de renforcer son émancipation, mais du coup, ce dernier ne sert quasiment à rien, il n'intervient qu'à la toute fin. On sent bien que ce n'était pas l'intérêt central des scénaristiques. Donc, clairement, on sent un film qui se laisse un peu trop aller sur certains points et qui pourrait même décevoir les fans du premier par ce choix. C'est toujours divertissant et le rendu visuel fonctionne encore, mais c'est encore plus cliché que le premier volet, lui-même déjà très cliché. Pour conclure, une suite pas vraiment intéressante.","2,5"
"Très très bon divertissement pour toute la famille, captivant, drôle , de l'action de l'émotion , des effets spéciaux réussi, une belle réussite","4,0"
Film qui suis parfaitement le 1 grans fan de Jim Carrey je le retrouve délirant et farfelues je le trouve mieux développé que 1 et les personnes sont plus attachant l'arrivée de Tails rajoute vraiment de l'humour a ce film je conseille ce film 2h a rigoler et plein d'action le film prend pas du temps a ce lancer,"5,0"
"Le film a tout pour être mieux que le 1er mais les ""blagues"" sont lourdes , c'est insupportable ! Entre le flic et la belle soeur... meme combat. Pourtant on retrouve un Sonic fidèle aux jeux et aux series, un Tails attachant et un Knuckles badasse comme il faut. Si on retire les faux raccords qui piquent les yeux et les graphismes parfois limites, c'est un super film pour les fans et les enfants qui découvrent. Mais je ne peux pas m'empêcher de ressentir la sensation que la direction a cherché un équilibre pour éviter que le film ne soit trop bon, en plaçant des vannes vraiment débile et hors sujet.(J'ai mis 4 etoiles mais je l'estime plutot vers 3 étoiles --> la post crédit !!)","4,0"
"Une suite qui fait le travail, avec les 4 personnages principaux du jeux vidéo réunis. Jim Carrey est toujours en forme.","3,0"
"Fan de Sonic depuis tout petit, j'adorais courir grâce à celui-ci. Je regardais Sonic X quand j'étais gosse et je jouais à des jeux tels que Sonic Heroes ou Sonic Riders, même récemment j'ai terminé Sonic Forces sur la Switch. Alors quand j'ai appris que celui-ci allait sortir en film, j'avais hâte! Le 2 était super! Mes parties préférées sont le combat Sonic et Knuckles, la transformation en Super Sonic et le teaser à la fin sur le projet Shadow!","4,5"
"Bonne suite, dans la continuité parfaite du premier. Ce n'était pas facile d'en faire un film, mais le pari est réussi: des effets spéciaux parfaits, un Jim Carrey dans son jus, mais sans aucune vulgarités ou violence, chose rare dans les productions américaines aujourd'hui.Un bon moment pour toute la famille. Et vivement le 3...","4,0"
Sonic 2 n'est pas aussi réussi que le premier film mais reste un divertissement familial de bonne facture grâce à des personnages attachants et un festival de grimaces et de folie signé Jim Carrey.Critique vidéo : https://youtu.be/_ZgK9uQLpHc,"3,0"
"Après un premier volet qui ne laissait présager rien de bon, mais qui ne s'était pas avéré catastrophique pour autant, ""Sonic 2 le film"" est une suite plutôt dans la même veine que son prédécesseur. Globalement, vous pouvez passer un bon moment si vous ne recherchez qu'à vous divertir. Pour surfer sur la vague du premier film, les producteurs ont eu l'idée de développer davantage l'univers du hérisson bleu en y intégrant des personnages comme Knuckles ou Tails. Une idée louable et qui fera certainement plaisir aux fans, mais qui montre ses limites. En effet, ces personnages sont certes intéressants à voir à l'écran, mais ils n'apporteront rien de très intéressant. Tails est très anecdotique, quant à Knuckles, le ton très léger du projet le rend plus ridicule qu'autre chose. Encore une fois, donc, tout est très tourné vers la légèreté pour pouvoir s'adresser à un jeune public. Mais ici, on est allé bien plus loin dans ce style-là, notamment en offrant une place encore plus importante à Jim Carrey. L'acteur est en roue libre, on sent clairement l'envie de vouloir lui faire faire ce qu'il veut. Une idée louable mais bien trop mince pour réussir à tenir tout un film, car pour le reste, le scénario ne propose pas grand-chose de particulier. Tout le développement de Sonic n'aura rien de nouveau et ira chercher dans les pires clichés du genre, tout en laissant complètement de côté toute sa relation avec Tom. Je comprends l'idée, cela permet de renforcer son émancipation, mais du coup, ce dernier ne sert quasiment à rien, il n'intervient qu'à la toute fin. On sent bien que ce n'était pas l'intérêt central des scénaristiques. Donc, clairement, on sent un film qui se laisse un peu trop aller sur certains points et qui pourrait même décevoir les fans du premier par ce choix. C'est toujours divertissant et le rendu visuel fonctionne encore, mais c'est encore plus cliché que le premier volet, lui-même déjà très cliché. Pour conclure, une suite pas vraiment intéressante.","2,5"
"Très très bon divertissement pour toute la famille, captivant, drôle , de l'action de l'émotion , des effets spéciaux réussi, une belle réussite","4,0"
Film qui suis parfaitement le 1 grans fan de Jim Carrey je le retrouve délirant et farfelues je le trouve mieux développé que 1 et les personnes sont plus attachant l'arrivée de Tails rajoute vraiment de l'humour a ce film je conseille ce film 2h a rigoler et plein d'action le film prend pas du temps a ce lancer,"5,0"
"Le film a tout pour être mieux que le 1er mais les ""blagues"" sont lourdes , c'est insupportable ! Entre le flic et la belle soeur... meme combat. Pourtant on retrouve un Sonic fidèle aux jeux et aux series, un Tails attachant et un Knuckles badasse comme il faut. Si on retire les faux raccords qui piquent les yeux et les graphismes parfois limites, c'est un super film pour les fans et les enfants qui découvrent. Mais je ne peux pas m'empêcher de ressentir la sensation que la direction a cherché un équilibre pour éviter que le film ne soit trop bon, en plaçant des vannes vraiment débile et hors sujet.(J'ai mis 4 etoiles mais je l'estime plutot vers 3 étoiles --> la post crédit !!)","4,0"
"Bon, comment dire, ce film est spécial.C'est un peu surjoué, mais en même temps, c'est comme ça que ça doit être. Jim CARREY retour 25 ans en arrière avec un rôle grimaçant et plein de répliques ""spéciale"", les fans apprécierons.Un scénario simple mais efficace, pas mal d'action, les incrustations des personnages sont bonnes.Ras, un bon moment de détente pas prise de tête.","3,5"
"Une suite qui fait le travail, avec les 4 personnages principaux du jeux vidéo réunis. Jim Carrey est toujours en forme.","3,0"
"Fan de Sonic depuis tout petit, j'adorais courir grâce à celui-ci. Je regardais Sonic X quand j'étais gosse et je jouais à des jeux tels que Sonic Heroes ou Sonic Riders, même récemment j'ai terminé Sonic Forces sur la Switch. Alors quand j'ai appris que celui-ci allait sortir en film, j'avais hâte! Le 2 était super! Mes parties préférées sont le combat Sonic et Knuckles, la transformation en Super Sonic et le teaser à la fin sur le projet Shadow!","4,5"
"Bonne suite, dans la continuité parfaite du premier. Ce n'était pas facile d'en faire un film, mais le pari est réussi: des effets spéciaux parfaits, un Jim Carrey dans son jus, mais sans aucune vulgarités ou violence, chose rare dans les productions américaines aujourd'hui.Un bon moment pour toute la famille. Et vivement le 3...","4,0"
Sonic 2 n'est pas aussi réussi que le premier film mais reste un divertissement familial de bonne facture grâce à des personnages attachants et un festival de grimaces et de folie signé Jim Carrey.Critique vidéo : https://youtu.be/_ZgK9uQLpHc,"3,0"
"Après un premier volet qui ne laissait présager rien de bon, mais qui ne s'était pas avéré catastrophique pour autant, ""Sonic 2 le film"" est une suite plutôt dans la même veine que son prédécesseur. Globalement, vous pouvez passer un bon moment si vous ne recherchez qu'à vous divertir. Pour surfer sur la vague du premier film, les producteurs ont eu l'idée de développer davantage l'univers du hérisson bleu en y intégrant des personnages comme Knuckles ou Tails. Une idée louable et qui fera certainement plaisir aux fans, mais qui montre ses limites. En effet, ces personnages sont certes intéressants à voir à l'écran, mais ils n'apporteront rien de très intéressant. Tails est très anecdotique, quant à Knuckles, le ton très léger du projet le rend plus ridicule qu'autre chose. Encore une fois, donc, tout est très tourné vers la légèreté pour pouvoir s'adresser à un jeune public. Mais ici, on est allé bien plus loin dans ce style-là, notamment en offrant une place encore plus importante à Jim Carrey. L'acteur est en roue libre, on sent clairement l'envie de vouloir lui faire faire ce qu'il veut. Une idée louable mais bien trop mince pour réussir à tenir tout un film, car pour le reste, le scénario ne propose pas grand-chose de particulier. Tout le développement de Sonic n'aura rien de nouveau et ira chercher dans les pires clichés du genre, tout en laissant complètement de côté toute sa relation avec Tom. Je comprends l'idée, cela permet de renforcer son émancipation, mais du coup, ce dernier ne sert quasiment à rien, il n'intervient qu'à la toute fin. On sent bien que ce n'était pas l'intérêt central des scénaristiques. Donc, clairement, on sent un film qui se laisse un peu trop aller sur certains points et qui pourrait même décevoir les fans du premier par ce choix. C'est toujours divertissant et le rendu visuel fonctionne encore, mais c'est encore plus cliché que le premier volet, lui-même déjà très cliché. Pour conclure, une suite pas vraiment intéressante.","2,5"
"Très très bon divertissement pour toute la famille, captivant, drôle , de l'action de l'émotion , des effets spéciaux réussi, une belle réussite","4,0"
Film qui suis parfaitement le 1 grans fan de Jim Carrey je le retrouve délirant et farfelues je le trouve mieux développé que 1 et les personnes sont plus attachant l'arrivée de Tails rajoute vraiment de l'humour a ce film je conseille ce film 2h a rigoler et plein d'action le film prend pas du temps a ce lancer,"5,0"
"Le film a tout pour être mieux que le 1er mais les ""blagues"" sont lourdes , c'est insupportable ! Entre le flic et la belle soeur... meme combat. Pourtant on retrouve un Sonic fidèle aux jeux et aux series, un Tails attachant et un Knuckles badasse comme il faut. Si on retire les faux raccords qui piquent les yeux et les graphismes parfois limites, c'est un super film pour les fans et les enfants qui découvrent. Mais je ne peux pas m'empêcher de ressentir la sensation que la direction a cherché un équilibre pour éviter que le film ne soit trop bon, en plaçant des vannes vraiment débile et hors sujet.(J'ai mis 4 etoiles mais je l'estime plutot vers 3 étoiles --> la post crédit !!)","4,0"
"Bon, comment dire, ce film est spécial.C'est un peu surjoué, mais en même temps, c'est comme ça que ça doit être. Jim CARREY retour 25 ans en arrière avec un rôle grimaçant et plein de répliques ""spéciale"", les fans apprécierons.Un scénario simple mais efficace, pas mal d'action, les incrustations des personnages sont bonnes.Ras, un bon moment de détente pas prise de tête.","3,5"
"sympas et fun, mais la première partie est très enfantin, beaucoup de clein d'oeil aux jeux de base bien-sur et l'introduction de Tails et Shadow qui sont cool , un troisième sonic semble en préparation vu la scène post- générique","3,0"
"Une suite qui fait le travail, avec les 4 personnages principaux du jeux vidéo réunis. Jim Carrey est toujours en forme.","3,0"
"Fan de Sonic depuis tout petit, j'adorais courir grâce à celui-ci. Je regardais Sonic X quand j'étais gosse et je jouais à des jeux tels que Sonic Heroes ou Sonic Riders, même récemment j'ai terminé Sonic Forces sur la Switch. Alors quand j'ai appris que celui-ci allait sortir en film, j'avais hâte! Le 2 était super! Mes parties préférées sont le combat Sonic et Knuckles, la transformation en Super Sonic et le teaser à la fin sur le projet Shadow!","4,5"
"Bonne suite, dans la continuité parfaite du premier. Ce n'était pas facile d'en faire un film, mais le pari est réussi: des effets spéciaux parfaits, un Jim Carrey dans son jus, mais sans aucune vulgarités ou violence, chose rare dans les productions américaines aujourd'hui.Un bon moment pour toute la famille. Et vivement le 3...","4,0"
Sonic 2 n'est pas aussi réussi que le premier film mais reste un divertissement familial de bonne facture grâce à des personnages attachants et un festival de grimaces et de folie signé Jim Carrey.Critique vidéo : https://youtu.be/_ZgK9uQLpHc,"3,0"
"Après un premier volet qui ne laissait présager rien de bon, mais qui ne s'était pas avéré catastrophique pour autant, ""Sonic 2 le film"" est une suite plutôt dans la même veine que son prédécesseur. Globalement, vous pouvez passer un bon moment si vous ne recherchez qu'à vous divertir. Pour surfer sur la vague du premier film, les producteurs ont eu l'idée de développer davantage l'univers du hérisson bleu en y intégrant des personnages comme Knuckles ou Tails. Une idée louable et qui fera certainement plaisir aux fans, mais qui montre ses limites. En effet, ces personnages sont certes intéressants à voir à l'écran, mais ils n'apporteront rien de très intéressant. Tails est très anecdotique, quant à Knuckles, le ton très léger du projet le rend plus ridicule qu'autre chose. Encore une fois, donc, tout est très tourné vers la légèreté pour pouvoir s'adresser à un jeune public. Mais ici, on est allé bien plus loin dans ce style-là, notamment en offrant une place encore plus importante à Jim Carrey. L'acteur est en roue libre, on sent clairement l'envie de vouloir lui faire faire ce qu'il veut. Une idée louable mais bien trop mince pour réussir à tenir tout un film, car pour le reste, le scénario ne propose pas grand-chose de particulier. Tout le développement de Sonic n'aura rien de nouveau et ira chercher dans les pires clichés du genre, tout en laissant complètement de côté toute sa relation avec Tom. Je comprends l'idée, cela permet de renforcer son émancipation, mais du coup, ce dernier ne sert quasiment à rien, il n'intervient qu'à la toute fin. On sent bien que ce n'était pas l'intérêt central des scénaristiques. Donc, clairement, on sent un film qui se laisse un peu trop aller sur certains points et qui pourrait même décevoir les fans du premier par ce choix. C'est toujours divertissant et le rendu visuel fonctionne encore, mais c'est encore plus cliché que le premier volet, lui-même déjà très cliché. Pour conclure, une suite pas vraiment intéressante.","2,5"
"Très très bon divertissement pour toute la famille, captivant, drôle , de l'action de l'émotion , des effets spéciaux réussi, une belle réussite","4,0"
Film qui suis parfaitement le 1 grans fan de Jim Carrey je le retrouve délirant et farfelues je le trouve mieux développé que 1 et les personnes sont plus attachant l'arrivée de Tails rajoute vraiment de l'humour a ce film je conseille ce film 2h a rigoler et plein d'action le film prend pas du temps a ce lancer,"5,0"
"Le film a tout pour être mieux que le 1er mais les ""blagues"" sont lourdes , c'est insupportable ! Entre le flic et la belle soeur... meme combat. Pourtant on retrouve un Sonic fidèle aux jeux et aux series, un Tails attachant et un Knuckles badasse comme il faut. Si on retire les faux raccords qui piquent les yeux et les graphismes parfois limites, c'est un super film pour les fans et les enfants qui découvrent. Mais je ne peux pas m'empêcher de ressentir la sensation que la direction a cherché un équilibre pour éviter que le film ne soit trop bon, en plaçant des vannes vraiment débile et hors sujet.(J'ai mis 4 etoiles mais je l'estime plutot vers 3 étoiles --> la post crédit !!)","4,0"
"Bon, comment dire, ce film est spécial.C'est un peu surjoué, mais en même temps, c'est comme ça que ça doit être. Jim CARREY retour 25 ans en arrière avec un rôle grimaçant et plein de répliques ""spéciale"", les fans apprécierons.Un scénario simple mais efficace, pas mal d'action, les incrustations des personnages sont bonnes.Ras, un bon moment de détente pas prise de tête.","3,5"
"sympas et fun, mais la première partie est très enfantin, beaucoup de clein d'oeil aux jeux de base bien-sur et l'introduction de Tails et Shadow qui sont cool , un troisième sonic semble en préparation vu la scène post- générique","3,0"
Une suite à faire jalouser le précédent; Jim Carey dans toute sa splendeur avec son personnage de plus en plus fidèle à son origine. Belle moralité dans le scénario et surtout ne traînez pas pour le 3e.,"3,5"
"Une suite qui fait le travail, avec les 4 personnages principaux du jeux vidéo réunis. Jim Carrey est toujours en forme.","3,0"
"Fan de Sonic depuis tout petit, j'adorais courir grâce à celui-ci. Je regardais Sonic X quand j'étais gosse et je jouais à des jeux tels que Sonic Heroes ou Sonic Riders, même récemment j'ai terminé Sonic Forces sur la Switch. Alors quand j'ai appris que celui-ci allait sortir en film, j'avais hâte! Le 2 était super! Mes parties préférées sont le combat Sonic et Knuckles, la transformation en Super Sonic et le teaser à la fin sur le projet Shadow!","4,5"
"Bonne suite, dans la continuité parfaite du premier. Ce n'était pas facile d'en faire un film, mais le pari est réussi: des effets spéciaux parfaits, un Jim Carrey dans son jus, mais sans aucune vulgarités ou violence, chose rare dans les productions américaines aujourd'hui.Un bon moment pour toute la famille. Et vivement le 3...","4,0"
Sonic 2 n'est pas aussi réussi que le premier film mais reste un divertissement familial de bonne facture grâce à des personnages attachants et un festival de grimaces et de folie signé Jim Carrey.Critique vidéo : https://youtu.be/_ZgK9uQLpHc,"3,0"
"Après un premier volet qui ne laissait présager rien de bon, mais qui ne s'était pas avéré catastrophique pour autant, ""Sonic 2 le film"" est une suite plutôt dans la même veine que son prédécesseur. Globalement, vous pouvez passer un bon moment si vous ne recherchez qu'à vous divertir. Pour surfer sur la vague du premier film, les producteurs ont eu l'idée de développer davantage l'univers du hérisson bleu en y intégrant des personnages comme Knuckles ou Tails. Une idée louable et qui fera certainement plaisir aux fans, mais qui montre ses limites. En effet, ces personnages sont certes intéressants à voir à l'écran, mais ils n'apporteront rien de très intéressant. Tails est très anecdotique, quant à Knuckles, le ton très léger du projet le rend plus ridicule qu'autre chose. Encore une fois, donc, tout est très tourné vers la légèreté pour pouvoir s'adresser à un jeune public. Mais ici, on est allé bien plus loin dans ce style-là, notamment en offrant une place encore plus importante à Jim Carrey. L'acteur est en roue libre, on sent clairement l'envie de vouloir lui faire faire ce qu'il veut. Une idée louable mais bien trop mince pour réussir à tenir tout un film, car pour le reste, le scénario ne propose pas grand-chose de particulier. Tout le développement de Sonic n'aura rien de nouveau et ira chercher dans les pires clichés du genre, tout en laissant complètement de côté toute sa relation avec Tom. Je comprends l'idée, cela permet de renforcer son émancipation, mais du coup, ce dernier ne sert quasiment à rien, il n'intervient qu'à la toute fin. On sent bien que ce n'était pas l'intérêt central des scénaristiques. Donc, clairement, on sent un film qui se laisse un peu trop aller sur certains points et qui pourrait même décevoir les fans du premier par ce choix. C'est toujours divertissant et le rendu visuel fonctionne encore, mais c'est encore plus cliché que le premier volet, lui-même déjà très cliché. Pour conclure, une suite pas vraiment intéressante.","2,5"
"Très très bon divertissement pour toute la famille, captivant, drôle , de l'action de l'émotion , des effets spéciaux réussi, une belle réussite","4,0"
Film qui suis parfaitement le 1 grans fan de Jim Carrey je le retrouve délirant et farfelues je le trouve mieux développé que 1 et les personnes sont plus attachant l'arrivée de Tails rajoute vraiment de l'humour a ce film je conseille ce film 2h a rigoler et plein d'action le film prend pas du temps a ce lancer,"5,0"
"Le film a tout pour être mieux que le 1er mais les ""blagues"" sont lourdes , c'est insupportable ! Entre le flic et la belle soeur... meme combat. Pourtant on retrouve un Sonic fidèle aux jeux et aux series, un Tails attachant et un Knuckles badasse comme il faut. Si on retire les faux raccords qui piquent les yeux et les graphismes parfois limites, c'est un super film pour les fans et les enfants qui découvrent. Mais je ne peux pas m'empêcher de ressentir la sensation que la direction a cherché un équilibre pour éviter que le film ne soit trop bon, en plaçant des vannes vraiment débile et hors sujet.(J'ai mis 4 etoiles mais je l'estime plutot vers 3 étoiles --> la post crédit !!)","4,0"
"Bon, comment dire, ce film est spécial.C'est un peu surjoué, mais en même temps, c'est comme ça que ça doit être. Jim CARREY retour 25 ans en arrière avec un rôle grimaçant et plein de répliques ""spéciale"", les fans apprécierons.Un scénario simple mais efficace, pas mal d'action, les incrustations des personnages sont bonnes.Ras, un bon moment de détente pas prise de tête.","3,5"
"sympas et fun, mais la première partie est très enfantin, beaucoup de clein d'oeil aux jeux de base bien-sur et l'introduction de Tails et Shadow qui sont cool , un troisième sonic semble en préparation vu la scène post- générique","3,0"
Une suite à faire jalouser le précédent; Jim Carey dans toute sa splendeur avec son personnage de plus en plus fidèle à son origine. Belle moralité dans le scénario et surtout ne traînez pas pour le 3e.,"3,5"
"Moins bien que le premier volet, mais un moment sympa en famille. Les enfants étaient ravis et attendent la suite avec impatience.","3,5"
"Une suite qui fait le travail, avec les 4 personnages principaux du jeux vidéo réunis. Jim Carrey est toujours en forme.","3,0"
"Fan de Sonic depuis tout petit, j'adorais courir grâce à celui-ci. Je regardais Sonic X quand j'étais gosse et je jouais à des jeux tels que Sonic Heroes ou Sonic Riders, même récemment j'ai terminé Sonic Forces sur la Switch. Alors quand j'ai appris que celui-ci allait sortir en film, j'avais hâte! Le 2 était super! Mes parties préférées sont le combat Sonic et Knuckles, la transformation en Super Sonic et le teaser à la fin sur le projet Shadow!","4,5"
"Bonne suite, dans la continuité parfaite du premier. Ce n'était pas facile d'en faire un film, mais le pari est réussi: des effets spéciaux parfaits, un Jim Carrey dans son jus, mais sans aucune vulgarités ou violence, chose rare dans les productions américaines aujourd'hui.Un bon moment pour toute la famille. Et vivement le 3...","4,0"
Sonic 2 n'est pas aussi réussi que le premier film mais reste un divertissement familial de bonne facture grâce à des personnages attachants et un festival de grimaces et de folie signé Jim Carrey.Critique vidéo : https://youtu.be/_ZgK9uQLpHc,"3,0"
"Après un premier volet qui ne laissait présager rien de bon, mais qui ne s'était pas avéré catastrophique pour autant, ""Sonic 2 le film"" est une suite plutôt dans la même veine que son prédécesseur. Globalement, vous pouvez passer un bon moment si vous ne recherchez qu'à vous divertir. Pour surfer sur la vague du premier film, les producteurs ont eu l'idée de développer davantage l'univers du hérisson bleu en y intégrant des personnages comme Knuckles ou Tails. Une idée louable et qui fera certainement plaisir aux fans, mais qui montre ses limites. En effet, ces personnages sont certes intéressants à voir à l'écran, mais ils n'apporteront rien de très intéressant. Tails est très anecdotique, quant à Knuckles, le ton très léger du projet le rend plus ridicule qu'autre chose. Encore une fois, donc, tout est très tourné vers la légèreté pour pouvoir s'adresser à un jeune public. Mais ici, on est allé bien plus loin dans ce style-là, notamment en offrant une place encore plus importante à Jim Carrey. L'acteur est en roue libre, on sent clairement l'envie de vouloir lui faire faire ce qu'il veut. Une idée louable mais bien trop mince pour réussir à tenir tout un film, car pour le reste, le scénario ne propose pas grand-chose de particulier. Tout le développement de Sonic n'aura rien de nouveau et ira chercher dans les pires clichés du genre, tout en laissant complètement de côté toute sa relation avec Tom. Je comprends l'idée, cela permet de renforcer son émancipation, mais du coup, ce dernier ne sert quasiment à rien, il n'intervient qu'à la toute fin. On sent bien que ce n'était pas l'intérêt central des scénaristiques. Donc, clairement, on sent un film qui se laisse un peu trop aller sur certains points et qui pourrait même décevoir les fans du premier par ce choix. C'est toujours divertissant et le rendu visuel fonctionne encore, mais c'est encore plus cliché que le premier volet, lui-même déjà très cliché. Pour conclure, une suite pas vraiment intéressante.","2,5"
"Très très bon divertissement pour toute la famille, captivant, drôle , de l'action de l'émotion , des effets spéciaux réussi, une belle réussite","4,0"
Film qui suis parfaitement le 1 grans fan de Jim Carrey je le retrouve délirant et farfelues je le trouve mieux développé que 1 et les personnes sont plus attachant l'arrivée de Tails rajoute vraiment de l'humour a ce film je conseille ce film 2h a rigoler et plein d'action le film prend pas du temps a ce lancer,"5,0"
"Le film a tout pour être mieux que le 1er mais les ""blagues"" sont lourdes , c'est insupportable ! Entre le flic et la belle soeur... meme combat. Pourtant on retrouve un Sonic fidèle aux jeux et aux series, un Tails attachant et un Knuckles badasse comme il faut. Si on retire les faux raccords qui piquent les yeux et les graphismes parfois limites, c'est un super film pour les fans et les enfants qui découvrent. Mais je ne peux pas m'empêcher de ressentir la sensation que la direction a cherché un équilibre pour éviter que le film ne soit trop bon, en plaçant des vannes vraiment débile et hors sujet.(J'ai mis 4 etoiles mais je l'estime plutot vers 3 étoiles --> la post crédit !!)","4,0"
"Bon, comment dire, ce film est spécial.C'est un peu surjoué, mais en même temps, c'est comme ça que ça doit être. Jim CARREY retour 25 ans en arrière avec un rôle grimaçant et plein de répliques ""spéciale"", les fans apprécierons.Un scénario simple mais efficace, pas mal d'action, les incrustations des personnages sont bonnes.Ras, un bon moment de détente pas prise de tête.","3,5"
"sympas et fun, mais la première partie est très enfantin, beaucoup de clein d'oeil aux jeux de base bien-sur et l'introduction de Tails et Shadow qui sont cool , un troisième sonic semble en préparation vu la scène post- générique","3,0"
Une suite à faire jalouser le précédent; Jim Carey dans toute sa splendeur avec son personnage de plus en plus fidèle à son origine. Belle moralité dans le scénario et surtout ne traînez pas pour le 3e.,"3,5"
"Moins bien que le premier volet, mais un moment sympa en famille. Les enfants étaient ravis et attendent la suite avec impatience.","3,5"
